bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,genre,description,book_type,popularity_level,target_age_group,mood
37976,The Listener's Bible: NIV,Anonymous,4.6,1931047170,9.78193E+12,English,77,28,3,01-01-2001,Fellowship for the Performance,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Low,All Ages,Happy
37979,Information Technology for Management: Transforming Organizations in the Digital Economy,Efraim Turban,3.93,471705225,9.78047E+12,English,724,109,3,01-01-2005,John Wiley & Sons,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Low,All Ages,Happy
37986,A Search for What Makes Sense: Finding Faith,Brian D. McLaren,3.59,310272661,9.78031E+12,English,187,132,15,11-02-2007,Zondervan Publishing Company,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Medium,All Ages,Happy
37996,Police Brutality: An Anthology,Jill Nelson,3.8,393321630,9.78039E+12,English,320,47,6,17-05-2001,W. W. Norton  Company,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Story collection,Low,All Ages,Happy
37998,Reluctant Burglar (To Catch a Thief #1),Jill Elizabeth Nelson,3.67,1590526864,9.78159E+12,English (US),345,177,27,15-08-2006,Multnomah Books,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Medium,All Ages,Happy
38004,Q: The Autobiography of Quincy Jones,Quincy Jones,4.09,767905105,9.78077E+12,English,432,639,51,08-10-2002,Three Rivers Press (CA),Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Autobiography,Medium,All Ages,Happy
38012,Mansion On The Hill: Dylan Young Geffen Springsteen and the Head-on-Collision of Rock and Commerce,Fred Goodman,3.91,712645624,9.78071E+12,English,448,2,Currently not available,03-07-2003,Pimlico,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Low,All Ages,Happy
38017,Lady on the Hill: How Biltmore Estate Became an American Icon,Howard E. Covington Jr.,3.91,471758183,9.78047E+12,English,331,414,60,01-03-2006,Wiley,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Medium,All Ages,Happy
38019,Hit Men: Power Brokers and Fast Money Inside the Music Business,Fredric Dannen,3.94,679730613,9.78068E+12,English,432,689,44,02-07-1991,Vintage,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Medium,All Ages,Happy
38030,Savannah Blues (Weezie and Bebe Mysteries  #1),Mary Kay Andrews,3.99,60519134,9.78006E+12,English (US),404,16006,1049,10-07-2012,Harper Paperbacks,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Very High,All Ages,Happy
38042,The Last Shogun: The Life of Tokugawa Yoshinobu,Ryōtarō Shiba,3.76,1568363567,9.78157E+12,English,256,296,29,20-08-2004,Kodansha America,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Biography,Medium,All Ages,Happy
38044,Shōgun (Asian Saga  #1),James Clavell,4.39,340766166,9.78034E+12,English,1152,4902,299,02-12-1999,Hodder & Stoughton,Fantasy,"Set in a world where unusual powers and hidden forces shape everyday life, the story follows characters who move between danger and wonder. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,High,All Ages,Happy
38049,Whoreson,Donald Goines,4.32,870679945,9.78087E+12,English (US),320,1493,104,01-01-2000,Holloway House,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,High,All Ages,Happy
38056,Crime Partners,Donald Goines,4.2,870678817,9.78087E+12,English,159,474,21,01-11-2000,Holloway House,"Crime, Mystery","Secrets, investigations, and unexpected connections gradually reveal hidden truths that challenge what the characters believe. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Medium,All Ages,Dark
38066,Jonah's Gourd Vine,Zora Neale Hurston,3.99,60916516,9.78006E+12,English,229,1679,82,22-01-1990,Amistad,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,High,All Ages,Happy
38068,The Complete Stories,Zora Neale Hurston,4.25,60921714,9.78006E+12,English,336,756,45,05-01-1996,Amistad,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Story collection,Medium,All Ages,Happy
38069,Zora Neale Hurston: A Literary Biography,Robert E. Hemenway,4.1,252008073,9.78025E+12,English,408,103,9,01-09-1980,University of Illinois Press,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Biography,Low,All Ages,Happy
38070,Zora Neale Hurston: Critical Perspectives Past And Present (Amistad Literary Series),Henry Louis Gates Jr.,4.2,1567430287,9.78157E+12,English,238,24,Currently not available,11-02-2000,Harper Paperbacks,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Low,All Ages,Happy
38075,The Tarot Cafe  #1,Sang-Sun Park,3.88,1595325557,9.7816E+12,English (US),176,1829,85,07-03-2017,TokyoPop,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,High,All Ages,Happy
38083,Photography's Other Histories,Christopher Pinney,3.83,822331136,9.78082E+12,English,296,24,2,24-04-2003,Duke University Press Books,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Story collection,Low,All Ages,Happy
38085,Photos of the Gods: The Printed Image and Political Struggle in India,Christopher Pinney,3.96,1861891849,9.78186E+12,English,239,25,Currently not available,04-02-2004,Reaktion Books,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Low,All Ages,Happy
38093,Antitrust Law,Richard A. Posner,4,226675769,9.78023E+12,English (US),304,33,1,01-12-2001,University of Chicago Press,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Low,All Ages,Happy
38107,Case Closed: Lee Harvey Oswald and the Assassination of JFK,Gerald Posner,3.96,1400034620,9.7814E+12,English,640,1194,107,09-09-2003,Anchor Books,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,High,All Ages,Happy
38123,Sex and Reason,Richard A. Posner,3.91,674802802,9.78067E+12,English,458,76,13,01-01-1992,Harvard University Press,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Low,All Ages,Happy
38128,Law and Literature,Richard A. Posner,3.61,674514718,9.78067E+12,English,432,95,6,15-03-1998,Harvard University Press,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Low,All Ages,Happy
38150,Orlando: A Biography: Film Screenplay,Sally Potter,4.07,571172954,9.78057E+12,English,75,84,7,25-10-2013,Faber & Faber,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Biography,Low,All Ages,Happy
38153,Orlando Furioso: Part Two,Ludovico Ariosto,4.23,14044310,9.78014E+12,English,800,133,14,29-09-1977,Penguin Classics,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Medium,All Ages,Happy
38154,Orlando Furioso,Ludovico Ariosto,4.02,192836773,9.78019E+12,English,656,2339,64,28-01-1999,Oxford University Press,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,High,All Ages,Happy
38155,A People's Tragedy: The Russian Revolution: 1891-1924,Orlando Figes,4.31,14024364,9.78014E+12,English,1024,2931,222,01-03-1998,Penguin Books,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,High,All Ages,Happy
38169,Alas  Babylon,Pat Frank,4.08,60741872,9.78006E+12,English,323,33140,2614,05-07-2005,Harper Perennial Modern Classics,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Very High,All Ages,Happy
38175,The South Beach Diet: The Delicious  Doctor-Designed  Foolproof Plan for Fast and Healthy Weight Loss,Arthur Agatston,3.45,1579546463,9.78158E+12,English (US),310,553,18,05-04-2003,Rodale Books,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Medium,All Ages,Happy
38180,On the Beach,Nevil Shute,3.94,1842322761,9.78184E+12,English,296,28414,1744,31-10-2002,House of Stratus,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Very High,All Ages,Happy
38198,The Book of Merlyn: The Unpublished Conclusion to The Once & Future King,T.H. White,3.96,292707185,9.78029E+12,English,137,109,22,01-09-1977,University of Texas Press (Austin/London),Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Low,All Ages,Happy
38210,The Art of Happiness,Dalai Lama XIV,4.16,1573221112,9.78157E+12,English,336,80161,2036,26-10-1998,Riverhead Hardcover,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Very High,All Ages,Happy
38211,The Art of Happiness at Work,Dalai Lama XIV,3.95,340831200,9.78034E+12,English,224,1615,95,15-08-2005,Hodder Mobius,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,High,All Ages,Happy
38212,Zen and the Art of Happiness,Chris Prentiss,4.05,943015537,9.78094E+12,English,145,2955,270,28-06-2006,Power Press,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,High,All Ages,Happy
38215,Lovingkindness: The Revolutionary Art of Happiness,Sharon Salzberg,4.24,1590301870,9.78159E+12,English,256,4373,144,28-12-2004,Shambhala,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,High,All Ages,Happy
38228,Kaplan & Sadock's Synopsis of Psychiatry: Behavioral Sciences/Clinical Psychiatry,Benjamin James Sadock,4.22,781731836,9.78078E+12,English,1500,246,9,16-12-2002,LWW,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Medium,All Ages,Happy
38230,How to Go to College Almost for Free  Updated,Ben R. Kaplan,3.45,60937653,9.78006E+12,English (US),400,111,11,18-09-2001,Collins Reference,"Non-fiction, Self-Help","Rather than focusing only on events, the book invites the reader to reflect on choices, habits, and perspectives that influence real life. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Medium,All Ages,Happy
38238,Australia,Kate Hemphill,4.07,756615690,9.78076E+12,English,616,69,Currently not available,01-08-2006,DK Publishing (Dorling Kindersley),Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Low,All Ages,Happy
38242,Let's Go Australia on a Budget,Let's Go Inc.,3.93,31236086,9.78031E+12,English (US),784,9,2,28-11-2006,Let's Go Publications,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Low,All Ages,Happy
38244,National Geographic Traveler: Australia,Roff Smith,3.8,792238931,9.78079E+12,English,400,9,2,05-10-1999,National Geographic,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Low,All Ages,Happy
38262,Moll Flanders,Daniel Defoe,3.52,1853260738,9.78185E+12,English,339,35344,975,05-10-1993,Wordsworth Editions,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Very High,All Ages,Happy
38264,Moll Flanders,Daniel Defoe,3.52,375760105,9.78038E+12,English,335,387,54,11-06-2002,Modern Library,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Medium,All Ages,Happy
38288,The Leatherstocking Tales  Vol. 2: The Pathfinder / The Deerslayer,James Fenimore Cooper,3.98,940450216,9.78094E+12,English,1051,130,12,01-07-1985,Library of America,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about. Much of the movement in the story feels like a journey, with each step revealing new lessons and consequences.",Story collection,Medium,All Ages,Adventurous
38296,The Last of the Mohicans (The Leatherstocking Tales #2),James Fenimore Cooper,3.7,553213296,9.78055E+12,English,410,75121,1797,01-06-1982,Bantam Classics,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Story collection,Very High,All Ages,Happy
38300,A River Runs Through It,Norman Maclean,4.17,226500608,9.78023E+12,English,168,6495,388,15-05-1989,University of Chicago Press,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Very High,All Ages,Happy
38302,Empires of the Monsoon: A History of the Indian Ocean and Its Invaders,Richard Seymour Hall,4.39,6380832,9.78001E+12,English,608,67,12,01-01-1998,HarperCollins Publishers,"History, Non-fiction","Events unfold against a backdrop of conflict or historical change, where power, survival, and loyalty become difficult to balance. Rather than focusing only on events, the book invites the reader to reflect on choices, habits, and perspectives that influence real life. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Low,All Ages,Happy
38311,The Next Whole Earth Catalog: Access to Tools,Stewart Brand,4.45,394707761,9.78039E+12,English,608,24,Currently not available,06-11-1981,Random House Inc.,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Low,All Ages,Happy
38313,Whole Earth Software Catalog,Stewart Brand,3.92,385191669,9.78039E+12,English (US),208,13,1,01-10-1984,Doubleday Books,"Historical, War","Events unfold against a backdrop of conflict or historical change, where power, survival, and loyalty become difficult to balance. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Low,All Ages,Happy
38315,Fooled by Randomness: The Hidden Role of Chance in Life and in the Markets,Nassim Nicholas Taleb,4.06,812975219,9.78081E+12,English,368,40155,1550,23-08-2005,Random House Trade Paperbacks,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Very High,All Ages,Happy
38330,El Borbah,Charles Burns,3.94,1560976934,9.78156E+12,English (US),96,740,34,17-01-2006,Fantagraphics,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Medium,All Ages,Happy
38331,Big Baby,Charles Burns,3.96,1560978007,9.78156E+12,English,96,1368,58,17-02-2007,Fantagraphics,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,High,All Ages,Happy
38333,Black Hole,Charles Burns,3.84,37542380,9.78038E+12,English,368,38261,2037,18-10-2005,Pantheon,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Very High,All Ages,Happy
38336,Black Hole  tome 3: Visions,Charles Burns,4,2840555522,9.78284E+12,French,63,3,Currently not available,15-03-2001,Delcourt,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Low,All Ages,Happy
38337,Black Hole  tome 4 : Reine des lézards,Charles Burns,4.26,2840558874,9.78284E+12,French,64,19,1,21-10-2002,Delcourt,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Low,All Ages,Happy
38338,09-Nov,Noam Chomsky,3.73,1583224890,9.78158E+12,English,140,3070,172,04-12-2001,Seven Stories Press,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,High,All Ages,Happy
38339,Secrets  Lies and Democracy,Noam Chomsky,3.98,1878825046,9.78188E+12,English,128,934,27,01-07-2002,Odonian Press,Thriller,"Tension builds through close escapes, uncertain motives, and a constant sense that something important is being concealed. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,High,All Ages,Happy
38340,Syntactic Structures,Noam Chomsky,3.84,3110172798,9.78311E+12,English,135,609,31,10-09-2012,Walter de Gruyter,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Medium,All Ages,Happy
38341,The Umbrella of US Power: The Universal Declaration of Human Rights & the Contradictions of US Policy,Noam Chomsky,3.96,1583225471,9.78158E+12,English (US),80,155,7,09-07-2002,Seven Stories Press,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Medium,All Ages,Happy
38344,The Common Good,Noam Chomsky,4.01,1878825089,9.78188E+12,English,190,435,18,01-07-2002,Odonian Press,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Medium,All Ages,Happy
38346,The Curious Sofa,Edward Gorey,4.18,151003076,9.78015E+12,English,64,296,20,15-09-1997,Harcourt Brace & Company,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Medium,All Ages,Happy
38376,LOVE MODE 11,Yuki Shimizu,4.37,4835214102,9.78484E+12,Japanese,182,4,Currently not available,10-01-2003,ビブロス,"Love, Romance","Relationships and emotions sit at the centre of the plot, with bonds forming, breaking, and changing the direction of each character’s journey. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Low,All Ages,Romantic
38379,Ring (Ring  #1),Kōji Suzuki,3.82,1932234411,9.78193E+12,English,282,11396,742,25-04-2004,Vertical,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Very High,All Ages,Happy
38385,The Ring Volume 4 Birthday,Kōji Suzuki,3.58,1593072678,9.78159E+12,English,160,56,2,21-06-2005,Dark Horse Manga,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Low,All Ages,Happy
38398,Strings  Conformal Fields  and M-Theory (Graduate Texts in Contemporary Physics),Michio Kaku,4.15,387988920,9.78039E+12,English,531,49,1,17-12-1999,Springer,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Low,All Ages,Happy
